userId,score,timestamp,movieId,platform,score_avg
67,3.5,1296082245,as7690,amazon,3.6
67,5.0,1296082175,ns2013,netflix,3.4
67,4.0,1296082468,as9055,amazon,3.5
67,3.5,1296082140,hs621,hulu,3.6
67,3.5,1296082258,as6930,amazon,3.5
67,3.0,1296082150,as1868,amazon,3.5
67,2.5,1296082076,ns1864,netflix,3.5
67,3.0,1296082082,as6729,amazon,3.5
67,0.5,1296083020,as5222,amazon,3.6
67,5.0,1296082451,ns3401,netflix,3.6
67,4.0,1296082145,hs539,hulu,3.6
67,4.5,1296083029,hs656,hulu,3.6
67,5.0,1296082197,ns1184,netflix,3.5
67,2.5,1296082241,ds887,disney,3.6
67,1.0,1296082726,ns3430,netflix,3.5
67,3.0,1296082565,as7694,amazon,3.5
67,4.0,1296082588,as1278,amazon,3.6
67,2.0,1296082730,ns7711,netflix,3.5
67,4.0,1296082649,ns848,netflix,3.5
67,5.0,1296082718,ns2666,netflix,3.5
67,0.5,1296082458,as1316,amazon,3.5
67,0.5,1296082545,as1548,amazon,3.5
67,0.5,1296082582,ns8560,netflix,3.5
68,4.5,1177083604,as4599,amazon,3.5
68,4.0,1177084086,ns3293,netflix,3.5
68,3.5,1177083408,as7865,amazon,3.5
68,4.0,1177084832,as3816,amazon,3.5
68,4.5,1177085825,as8907,amazon,3.5
68,2.5,1177086087,ds686,disney,3.5
68,3.0,1177086622,as2373,amazon,3.5
68,3.5,1177084983,as5053,amazon,3.6
68,4.0,1177082936,ns6064,netflix,3.6
68,5.0,1177085240,ns834,netflix,3.6
68,3.0,1177085371,ds1179,disney,3.5
68,4.5,1177084825,hs1829,hulu,3.6
68,3.0,1177085004,ns1684,netflix,3.6
68,4.0,1177085236,ds609,disney,3.5
68,4.5,1177084820,as9321,amazon,3.5
68,2.5,1177084904,as2932,amazon,3.5
68,3.5,1177086166,ns5551,netflix,3.5
68,4.5,1177083936,ns2794,netflix,3.6
68,3.5,1177084165,as798,amazon,3.6
68,5.0,1177084817,as1378,amazon,3.5
68,4.0,1177084861,as2984,amazon,3.6
68,5.0,1177086777,ns8399,netflix,3.6
68,3.5,1177084893,as882,amazon,3.5
68,4.0,1177086022,as3102,amazon,3.5
68,4.0,1177083433,as1103,amazon,3.5
68,2.0,1177082356,hs3016,hulu,3.6
68,5.0,1177083478,ns4653,netflix,3.6
68,4.5,1177082939,as2861,amazon,3.5
68,5.0,1177083964,as7391,amazon,3.5
68,5.0,1177086116,as6100,amazon,3.6
68,3.5,1177085306,ns7999,netflix,3.6
68,4.0,1177084604,ns2382,netflix,3.5
68,4.5,1177087114,ns8683,netflix,3.6
68,4.0,1193256432,ns7877,netflix,3.6
68,5.0,1177087312,ds830,disney,3.5
68,5.0,1177085359,as4391,amazon,3.6
68,4.5,1177085326,as1897,amazon,3.6
68,5.0,1177085534,as2880,amazon,3.5
68,3.5,1177086246,ns810,netflix,3.6
68,5.0,1177082409,as5896,amazon,3.5
68,4.5,1177084973,ns518,netflix,3.5
68,2.0,1177087685,ns7666,netflix,3.6
68,2.5,1177084271,ns553,netflix,3.6
68,4.5,1177085275,as3603,amazon,3.6
68,3.0,1177085699,hs2119,hulu,3.5
68,4.0,1177085225,as6715,amazon,3.5
68,4.5,1177086107,as715,amazon,3.6
68,4.0,1177084136,ns2813,netflix,3.6
68,3.5,1177085220,as2236,amazon,3.5
68,1.5,1177904707,ns32,netflix,3.5
68,3.5,1177084927,as1929,amazon,3.5
68,4.0,1177085270,ns4495,netflix,3.6
68,4.0,1177082890,as3073,amazon,3.5
68,4.0,1193256479,ns7580,netflix,3.5
68,3.5,1177086302,ds1130,disney,3.6
68,5.0,1177085252,as7327,amazon,3.5
68,3.5,1177083798,hs2018,hulu,3.6
68,1.5,1177087335,ns7484,netflix,3.5
68,4.0,1177083263,ns4975,netflix,3.6
68,3.5,1177083954,as5961,amazon,3.5
68,4.0,1177086648,as2152,amazon,3.5
68,4.5,1177087710,as1193,amazon,3.5
68,3.5,1177086420,ns199,netflix,3.6
68,4.0,1177087196,as7463,amazon,3.5
68,2.0,1193256453,ns3002,netflix,3.5
68,4.0,1177087201,as5137,amazon,3.5
68,5.0,1177087229,as5697,amazon,3.6
68,2.0,1177082478,as5654,amazon,3.5
68,4.0,1177086199,as4123,amazon,3.6
68,4.5,1177082808,ns2558,netflix,3.5
68,2.0,1177082419,ns785,netflix,3.5
68,3.5,1177084141,hs1487,hulu,3.6
68,4.5,1177085693,ns6589,netflix,3.5
68,4.0,1177086584,ds576,disney,3.6
68,5.0,1177083617,as3732,amazon,3.6
68,4.5,1177086130,as6806,amazon,3.5
68,3.0,1177086728,as9318,amazon,3.5
68,5.0,1177084075,as3829,amazon,3.6
68,4.0,1177086211,ns8793,netflix,3.6
68,4.0,1177085323,as8977,amazon,3.5
68,4.5,1177085185,ds929,disney,3.6
68,3.5,1177085257,hs55,hulu,3.5
68,3.5,1177085208,hs416,hulu,3.4
68,2.5,1177086002,ns5949,netflix,3.6
68,4.0,1177086169,hs2360,hulu,3.5
68,4.0,1177086097,hs177,hulu,3.6
68,4.0,1177086053,as28,amazon,3.6
68,3.0,1177082533,as2593,amazon,3.6
68,3.5,1177087406,as3517,amazon,3.6
68,3.0,1177086837,ns8427,netflix,3.5
68,4.0,1177088004,as5416,amazon,3.5
68,4.5,1177085192,ns3761,netflix,3.5
68,2.0,1206977944,hs957,hulu,3.5
68,4.0,1177087109,as6070,amazon,3.6
68,4.5,1177085785,hs1364,hulu,3.6
68,4.0,1177086378,ns3931,netflix,3.5
68,4.0,1177083065,hs506,hulu,3.5
68,3.5,1177086192,as1496,amazon,3.5
68,2.5,1177082553,ns7488,netflix,3.5
68,3.5,1177086423,ns6045,netflix,3.5
68,3.5,1177086992,ds424,disney,3.6
68,4.0,1177083806,ns4345,netflix,3.6
68,3.5,1177082504,ns113,netflix,3.5
68,5.0,1177085356,as6186,amazon,3.6
68,3.0,1177086306,as8495,amazon,3.5
68,2.5,1177083131,hs2759,hulu,3.6
68,4.0,1177085201,ns1478,netflix,3.6
68,3.5,1177086443,ns3235,netflix,3.5
68,4.0,1177086943,hs1571,hulu,3.6
68,3.0,1177086932,ns1335,netflix,3.4
68,4.0,1177087092,as5649,amazon,3.5
68,2.5,1177086637,as4171,amazon,3.6
68,4.5,1177086342,as6882,amazon,3.6
68,4.5,1177085705,as8653,amazon,3.5
68,4.5,1177086162,as574,amazon,3.5
68,5.0,1177083240,as3003,amazon,3.6
68,5.0,1177082701,as7065,amazon,3.5
68,3.5,1177086531,ns6859,netflix,3.6
68,4.0,1177472113,as8608,amazon,3.5
68,3.5,1177087418,ns2903,netflix,3.6
68,4.0,1177084503,as9520,amazon,3.5
68,3.0,1177082952,as2465,amazon,3.6
68,4.5,1177086233,ns5872,netflix,3.5
68,2.5,1177086514,ns7118,netflix,3.5
68,5.0,1177083355,ns4282,netflix,3.5
68,5.0,1177086601,as3327,amazon,3.5
68,3.5,1177083076,as3813,amazon,3.5
68,3.0,1177087926,ns4559,netflix,3.6
68,4.5,1177086010,as9625,amazon,3.5
68,3.5,1177084772,as8073,amazon,3.6
68,3.0,1177087970,ns6525,netflix,3.6
68,4.0,1177472166,ns4228,netflix,3.5
68,3.5,1177082816,hs923,hulu,3.5
68,3.5,1177087769,ns7627,netflix,3.5
68,4.5,1177087029,as7238,amazon,3.6
68,4.0,1177086711,as4324,amazon,3.6
68,4.5,1177082705,as9406,amazon,3.5
68,3.5,1177087280,as6846,amazon,3.4
68,4.5,1177086288,ns1259,netflix,3.6
68,3.5,1177087620,ns6933,netflix,3.6
68,3.5,1177087490,as7033,amazon,3.5
68,2.5,1177083632,ds465,disney,3.6
68,4.0,1177086382,ns4725,netflix,3.6
68,4.5,1177086579,as5473,amazon,3.5
68,3.0,1177087130,ns1928,netflix,3.6
68,3.0,1177088150,as8109,amazon,3.5
68,4.0,1177087176,ns1972,netflix,3.5
68,3.5,1177087541,ns6576,netflix,3.6
68,3.5,1177088103,hs1418,hulu,3.5
68,3.5,1177086769,ds995,disney,3.5
68,4.0,1177082497,as9517,amazon,3.5
68,3.5,1177082956,as717,amazon,3.5
68,4.5,1177087869,as4047,amazon,3.5
68,4.5,1188227908,ns1121,netflix,3.5
68,4.5,1177088055,ns8261,netflix,3.5
68,4.5,1188418348,hs2520,hulu,3.6
68,5.0,1177087402,ns3087,netflix,3.6
68,3.5,1177087674,as1226,amazon,3.5
68,3.5,1177087740,hs2181,hulu,3.5
68,4.0,1177087383,as7032,amazon,3.6
68,3.0,1177084528,as3253,amazon,3.5
68,3.0,1177356709,as5097,amazon,3.6
68,4.5,1177082789,ns1364,netflix,3.5
68,4.0,1188228026,ns8400,netflix,3.5
68,4.5,1200936484,ns7640,netflix,3.5
68,4.5,1188227971,as82,amazon,3.5
68,3.5,1200936469,as1842,amazon,3.6
68,3.0,1196093697,ns87,netflix,3.5
69,1.0,949102910,ds760,disney,3.6
69,5.0,949103149,as5104,amazon,3.4
69,2.0,949102929,ns2607,netflix,3.6
69,5.0,949102760,as6885,amazon,3.6
69,4.0,949102730,ns4011,netflix,3.5
69,5.0,949102883,as434,amazon,3.6
69,4.0,949102960,ns3848,netflix,3.6
69,4.0,949102949,as4763,amazon,3.5
69,4.0,949103149,ns7904,netflix,3.6
69,4.0,949103015,ds785,disney,3.6
69,5.0,949103015,hs1221,hulu,3.5
69,5.0,949102949,ns6031,netflix,3.5
69,4.0,949102990,ns564,netflix,3.5
69,5.0,949102929,ns722,netflix,3.5
69,3.0,949103015,hs2882,hulu,3.5
69,4.0,949102883,ds986,disney,3.5
69,4.0,949103015,as5843,amazon,3.6
69,3.0,949102897,as5243,amazon,3.6
70,4.5,1414243855,ns7188,netflix,3.5
70,0.5,1414243696,as9115,amazon,3.6
70,5.0,1414244545,as4229,amazon,3.6
70,3.0,1414244000,ns7363,netflix,3.6
70,5.0,1414243936,as8232,amazon,3.6
70,3.0,1414244208,ns6408,netflix,3.5
70,3.0,1414244158,as6319,amazon,3.5
70,4.0,1414244234,as4663,amazon,3.5
70,5.0,1414244840,as9205,amazon,3.6
70,3.0,1414244219,as4482,amazon,3.5
70,3.5,1414244747,ns5412,netflix,3.5
70,5.0,1414244606,hs954,hulu,3.5
70,5.0,1414244632,ds236,disney,3.5
70,3.0,1414244467,ns5474,netflix,3.5
70,4.0,1414244263,ds96,disney,3.6
71,4.0,1272162916,as231,amazon,3.5
71,3.5,1272162543,ns5472,netflix,3.6
71,2.5,1272162546,ns1398,netflix,3.5
71,2.0,1272162549,ns4286,netflix,3.5
71,2.0,1272162494,as1374,amazon,3.6
71,4.0,1272162566,as3622,amazon,3.5
71,3.5,1272162481,ns7798,netflix,3.5
71,4.5,1272162826,as3352,amazon,3.5
71,3.5,1272162483,ns6102,netflix,3.6
71,3.5,1272162579,hs2909,hulu,3.5
71,1.5,1272162876,hs65,hulu,3.5
71,4.0,1272162485,ns138,netflix,3.4
71,2.5,1272162492,ns5243,netflix,3.5
71,4.0,1272162587,ns1582,netflix,3.4
71,3.5,1272162590,as2470,amazon,3.5
71,4.0,1272162487,as8481,amazon,3.6
71,3.5,1272162592,as3144,amazon,3.5
71,1.0,1272162874,ns3649,netflix,3.5
72,4.0,834073406,ds1116,disney,3.5
72,5.0,834073683,as8694,amazon,3.5
72,5.0,834073628,as2501,amazon,3.6
72,3.0,834073340,ns3197,netflix,3.5
72,5.0,834067801,as6029,amazon,3.6
72,3.0,834067800,ds551,disney,3.5
72,4.0,834073280,as595,amazon,3.5
73,5.0,938733754,hs1140,hulu,3.5
73,5.0,938733754,as4779,amazon,3.6
73,3.0,938733676,as9171,amazon,3.6
73,4.0,938733676,ns873,netflix,3.6
73,5.0,938733755,ns6545,netflix,3.5
73,5.0,938733754,ns8688,netflix,3.6
73,5.0,938733754,as4114,amazon,3.6
73,5.0,938733754,as9608,amazon,3.5
73,3.0,938733676,ns614,netflix,3.5
73,4.0,938733329,as3649,amazon,3.5
73,2.0,938733412,ds1195,disney,3.6
73,3.0,938733493,hs1849,hulu,3.6
73,4.0,938733329,hs312,hulu,3.5
73,3.0,938733329,as3695,amazon,3.6
73,5.0,938733329,as5788,amazon,3.6
74,5.0,862777274,ns4589,netflix,3.5
74,4.0,862778514,as8139,amazon,3.6
74,3.0,862781951,ds809,disney,3.4
74,3.0,862778514,ns786,netflix,3.5
74,3.0,862778696,ns4490,netflix,3.6
74,3.0,862777280,ns2191,netflix,3.6
74,3.0,862778779,ns7563,netflix,3.6
74,4.0,862780047,ns948,netflix,3.6
74,3.0,862779732,as9174,amazon,3.5
74,4.0,862778644,hs348,hulu,3.7
74,3.0,862779670,ds790,disney,3.6
74,3.0,862778812,ns1593,netflix,3.6
74,2.0,862780560,as4195,amazon,3.6
74,3.0,862778845,ds749,disney,3.5
74,4.0,862781460,ns7477,netflix,3.5
74,3.0,862781409,ds737,disney,3.5
74,3.0,862778696,ns4381,netflix,3.5
74,3.0,862781017,as9177,amazon,3.6
74,4.0,862779934,ns666,netflix,3.6
74,3.0,862779395,as8354,amazon,3.5
74,3.0,862778740,ns3634,netflix,3.5
74,3.0,862778555,as2539,amazon,3.5
74,4.0,862780683,hs2861,hulu,3.5
74,1.0,862781527,ns5827,netflix,3.6
74,3.0,862779670,ns6723,netflix,3.4
74,3.0,862778779,as7002,amazon,3.5
74,4.0,862779876,as3653,amazon,3.5
74,4.0,862778517,ns3715,netflix,3.6
74,3.0,862781123,ns658,netflix,3.5
74,3.0,862777351,hs208,hulu,3.5
74,4.0,862779563,hs1078,hulu,3.5
74,4.0,862779563,as2155,amazon,3.5
74,3.0,862778740,ns4107,netflix,3.5
74,3.0,862778515,ns2002,netflix,3.5
74,3.0,862778554,as5852,amazon,3.5
74,4.0,862779584,ns7297,netflix,3.5
74,3.0,862778845,as8781,amazon,3.6
74,3.0,862778515,ds585,disney,3.5
74,5.0,862778600,hs860,hulu,3.5
74,5.0,862779504,as3948,amazon,3.5
74,4.0,862778555,as5424,amazon,3.5
74,4.0,862781602,ns2394,netflix,3.5
74,2.0,862777275,ds362,disney,3.5
74,3.0,862777391,ns6722,netflix,3.6
74,3.0,862777485,as3513,amazon,3.5
74,3.0,862778600,ns6467,netflix,3.5
74,3.0,862777485,ns336,netflix,3.6
74,3.0,862777419,hs481,hulu,3.5
74,4.0,862777270,ns3871,netflix,3.5
74,2.0,862777352,as2378,amazon,3.5
74,4.0,862777390,as2638,amazon,3.5
74,3.0,862777671,ds1445,disney,3.5
74,3.0,862777624,as1433,amazon,3.6
74,3.0,862778877,as5594,amazon,3.6
74,3.0,862778983,ns5279,netflix,3.5
74,3.0,862780772,as127,amazon,3.6
74,3.0,862778845,as1865,amazon,3.5
74,3.0,862778877,as5189,amazon,3.5
74,5.0,862778740,ns121,netflix,3.5
74,3.0,862778740,ds499,disney,3.5
74,3.0,862778696,as6134,amazon,3.5
74,4.0,862778644,hs2993,hulu,3.5
74,3.0,862778740,ns958,netflix,3.6
74,5.0,862778516,as4587,amazon,3.5
74,4.0,862779504,ns6903,netflix,3.5
74,4.0,862777315,as1817,amazon,3.5
74,3.0,862780772,ns4422,netflix,3.5
74,3.0,862780772,ns7055,netflix,3.5
74,4.0,862778554,as7314,amazon,3.5
74,3.0,862779563,as5092,amazon,3.5
74,3.0,862779030,ns3168,netflix,3.5
74,3.0,862780992,ns4078,netflix,3.5
74,5.0,862780714,as426,amazon,3.6
74,3.0,862781274,as6696,amazon,3.6
74,5.0,862778555,ns4742,netflix,3.5
74,5.0,862778696,as5679,amazon,3.6
74,5.0,862778600,as1802,amazon,3.6
74,5.0,862778983,ns1653,netflix,3.6
74,3.0,862780102,as3574,amazon,3.6
74,3.0,862778983,as9333,amazon,3.6
74,3.0,862780772,as2293,amazon,3.6
74,4.0,862781038,ns6285,netflix,3.6
74,3.0,862780972,as1339,amazon,3.4
74,3.0,862779901,as8601,amazon,3.6
74,3.0,862780076,as2535,amazon,3.5
74,3.0,862780195,ns7799,netflix,3.5
74,5.0,862780772,as616,amazon,3.6
74,5.0,862780683,as8895,amazon,3.6
74,3.0,862780025,ns609,netflix,3.4
74,4.0,862780714,hs1696,hulu,3.5
74,4.0,862778812,hs967,hulu,3.5
74,5.0,862779505,as1871,amazon,3.5
74,3.0,862779504,ns8272,netflix,3.6
74,3.0,862779934,ds1201,disney,3.5
74,4.0,862779584,ns3576,netflix,3.6
74,3.0,862781815,hs767,hulu,3.6
74,3.0,862781787,as86,amazon,3.5
74,3.0,862779340,ns2790,netflix,3.5
74,3.0,862781842,ns7005,netflix,3.6
74,3.0,862777485,as521,amazon,3.5
74,5.0,862778983,as4907,amazon,3.6
74,3.0,862780794,as150,amazon,3.6
74,4.0,862779084,as7159,amazon,3.5
74,3.0,862777446,hs273,hulu,3.6
74,3.0,862781215,ns2682,netflix,3.6
75,4.0,1185734791,as511,amazon,3.6
75,3.5,1185735004,as7261,amazon,3.4
75,3.0,1185734991,hs1953,hulu,3.5
75,2.5,1185735124,ns3157,netflix,3.5
75,3.0,1185734729,as6425,amazon,3.5
75,3.5,1185735076,as8420,amazon,3.5
75,4.0,1185734720,ns8430,netflix,3.5
75,3.0,1185734829,hs1067,hulu,3.5
75,3.5,1185734782,hs911,hulu,3.5
75,4.0,1185734837,as8244,amazon,3.4
75,3.5,1185735684,hs2837,hulu,3.6
75,4.0,1185735257,as8416,amazon,3.6
75,3.0,1185735708,ns3213,netflix,3.5
75,4.0,1185735738,as7437,amazon,3.6
75,5.0,1185732930,ns2122,netflix,3.6
75,4.0,1185735550,ns4853,netflix,3.5
75,3.0,1185732919,as4529,amazon,3.5
75,5.0,1185732750,hs3002,hulu,3.5
75,2.0,1185732761,as7288,amazon,3.5
75,3.0,1185733087,ns35,netflix,3.5
75,3.5,1185735687,as9244,amazon,3.6
75,5.0,1185734000,hs2946,hulu,3.5
75,4.0,1185735728,ns6560,netflix,3.5
75,0.5,1185735436,hs1716,hulu,3.5
75,5.0,1185735672,ns4604,netflix,3.5
75,2.0,1185733498,as5419,amazon,3.5
75,4.5,1185732793,hs833,hulu,3.6
75,5.0,1185736044,ns3171,netflix,3.5
75,5.0,1185735598,hs73,hulu,3.5
75,5.0,1185735643,ns1367,netflix,3.5
75,4.5,1185735505,ns572,netflix,3.6
75,2.0,1185733577,ds637,disney,3.5
75,4.0,1185732811,hs507,hulu,3.6
75,4.5,1185735377,as2698,amazon,3.5
75,2.0,1185735734,ns5951,netflix,3.6
75,4.0,1185735335,ds189,disney,3.5
75,5.0,1185735812,hs163,hulu,3.5
75,5.0,1185735294,ns5619,netflix,3.6
75,5.0,1185735774,ns1492,netflix,3.6
75,5.0,1185735652,hs2084,hulu,3.5
75,3.5,1185735305,ns3682,netflix,3.5
75,4.0,1185733592,ns340,netflix,3.6
75,4.0,1185735769,ds695,disney,3.5
75,5.0,1185735617,hs1678,hulu,3.5
75,2.5,1185733200,ns5137,netflix,3.5
75,4.0,1185735332,ds1422,disney,3.5
75,0.5,1185735851,ns8717,netflix,3.5
76,4.0,1322343568,hs2213,hulu,3.6
76,5.0,1322344151,as1847,amazon,3.5
76,4.5,1322343480,ns74,netflix,3.5
76,2.0,1322343282,as4833,amazon,3.5
76,4.0,1322343702,as2848,amazon,3.4
76,5.0,1322344990,ns3095,netflix,3.5
76,3.5,1322343475,as6543,amazon,3.5
76,3.5,1322344977,as9429,amazon,3.5
76,3.5,1322343860,as5300,amazon,3.5
76,3.5,1322343908,as2156,amazon,3.6
76,2.5,1322342477,ns1239,netflix,3.5
76,1.5,1322342420,as1497,amazon,3.6
76,3.0,1322343995,ns7016,netflix,3.6
76,4.5,1322344386,as8094,amazon,3.5
76,3.5,1322343826,ds1066,disney,3.5
76,5.0,1322344142,as7991,amazon,3.5
76,4.0,1322344247,as3415,amazon,3.5
76,3.5,1322343706,hs2148,hulu,3.5
76,3.5,1322343857,ns8535,netflix,3.5
76,3.5,1322344207,ns1353,netflix,3.5
76,4.0,1322343793,ns6782,netflix,3.6
76,3.0,1322343611,as276,amazon,3.5
76,3.5,1322343593,as9540,amazon,3.6
76,1.5,1322344257,ns5941,netflix,3.5
76,3.5,1322343055,hs532,hulu,3.6
76,4.0,1322344405,as453,amazon,3.6
76,2.0,1322344408,ns369,netflix,3.5
76,4.0,1322342545,ns7497,netflix,3.5
76,3.0,1322344958,as1891,amazon,3.5
76,4.0,1322342598,as4795,amazon,3.5
76,0.5,1322342835,hs186,hulu,3.5
76,4.5,1322343697,hs2921,hulu,3.5
76,3.0,1322344489,ns99,netflix,3.6
76,3.0,1322343729,ns1073,netflix,3.5
76,3.0,1322342425,hs1772,hulu,3.6
76,3.0,1322343821,ns5585,netflix,3.6
76,3.5,1322342737,as1806,amazon,3.6
76,3.5,1322343783,ds994,disney,3.5
76,3.5,1322343788,hs1413,hulu,3.6
76,1.0,1322343133,ns6338,netflix,3.6
76,2.0,1322342892,as7917,amazon,3.6
76,3.5,1322343786,ns5969,netflix,3.5
76,2.5,1322343645,as6024,amazon,3.6
76,2.5,1322344031,hs921,hulu,3.6
76,3.0,1322344937,ds361,disney,3.6
76,4.5,1322345355,as9111,amazon,3.5
76,3.5,1322344011,as6028,amazon,3.5
76,3.0,1322343174,ns7805,netflix,3.5
76,2.0,1322343641,ns2460,netflix,3.6
76,3.0,1322343876,ns8643,netflix,3.6
76,3.0,1322344097,ns3574,netflix,3.5
76,4.0,1322343769,ns3004,netflix,3.6
76,2.5,1322343089,as4649,amazon,3.5
76,4.0,1322343759,as9206,amazon,3.5
76,1.5,1322343814,ns3644,netflix,3.5
76,2.5,1322343879,ns6871,netflix,3.7
76,3.5,1322344262,as8537,amazon,3.6
76,3.0,1322344294,as9487,amazon,3.6
76,1.5,1322343669,ns450,netflix,3.6
76,5.0,1322344926,as1183,amazon,3.6
76,1.0,1322343555,ds3,disney,3.6
76,3.0,1322344316,as113,amazon,3.5
76,3.5,1322343948,as5659,amazon,3.4
76,3.5,1322343745,ns2978,netflix,3.6
76,3.0,1322344297,ns7287,netflix,3.5
76,5.0,1322344138,as8322,amazon,3.6
76,2.5,1322344306,as8812,amazon,3.6
77,4.0,956333342,ns195,netflix,3.5
77,4.0,956333376,as3182,amazon,3.6
77,4.0,956333107,as5436,amazon,3.5
77,5.0,956333532,ns2393,netflix,3.5
77,5.0,956333466,as4963,amazon,3.6
77,5.0,956333570,ns8324,netflix,3.6
77,5.0,956332930,hs2078,hulu,3.6
77,3.0,956332902,ns3150,netflix,3.5
77,3.0,956333376,as6780,amazon,3.5
77,5.0,956333496,ds1418,disney,3.6
77,4.0,956333153,ns3802,netflix,3.5
77,5.0,956333305,ns2351,netflix,3.6
77,5.0,956333107,ns8468,netflix,3.5
77,3.0,956333305,ns6378,netflix,3.5
77,4.0,956333376,ns2708,netflix,3.6
77,5.0,956333376,as614,amazon,3.6
77,4.0,956333214,as4770,amazon,3.5
77,4.0,956333409,as38,amazon,3.5
77,2.0,956333079,ns5709,netflix,3.5
77,5.0,956333214,ds363,disney,3.6
77,5.0,956333214,as1518,amazon,3.6
77,2.0,956333153,ns4142,netflix,3.5
77,5.0,956333305,ns7117,netflix,3.5
77,4.0,956333214,ns6153,netflix,3.5
77,5.0,956333409,as4185,amazon,3.5
77,5.0,956332930,ns4066,netflix,3.6
77,5.0,956333446,as3025,amazon,3.6
77,3.0,956333182,as1299,amazon,3.5
77,3.0,956333153,ns8290,netflix,3.5
77,5.0,956333632,ns1528,netflix,3.5
78,2.0,884272097,hs50,hulu,3.6
78,2.0,884272978,as3556,amazon,3.5
78,2.0,884273210,ns8771,netflix,3.5
78,3.0,884273025,as2303,amazon,3.6
78,3.0,884272097,ns5145,netflix,3.5
78,1.0,884272280,hs396,hulu,3.5
78,3.0,884272163,as6881,amazon,3.5
78,4.0,884273474,as7141,amazon,3.5
78,4.0,884273210,hs2920,hulu,3.5
79,1.5,1483666940,hs573,hulu,3.5
79,1.0,1483666877,as2781,amazon,3.5
79,3.0,1484868261,ns4017,netflix,3.5
79,4.5,1483659225,hs1780,hulu,3.5
79,3.5,1483575895,ns1106,netflix,3.5
79,3.5,1483666730,hs1027,hulu,3.6
79,3.5,1483578002,as2250,amazon,3.6
79,3.5,1483552730,as3154,amazon,3.5
79,4.5,1486497277,hs2161,hulu,3.5
79,3.5,1483576925,ds1306,disney,3.5
79,3.5,1487182885,ns6161,netflix,3.6
79,4.0,1486673783,as1685,amazon,3.5
79,3.5,1485715592,ns6774,netflix,3.5
79,3.5,1483577166,hs2347,hulu,3.6
79,5.0,1483285971,ds513,disney,3.5
79,3.5,1483666882,as918,amazon,3.5
79,3.5,1487182645,ds699,disney,3.6
79,3.0,1483455917,ns5295,netflix,3.6
79,4.0,1483286399,ns6426,netflix,3.5
79,3.0,1486673158,as3113,amazon,3.5
79,4.0,1483354714,hs2145,hulu,3.6
79,3.5,1483355059,hs1439,hulu,3.4
79,2.0,1483578498,ns1562,netflix,3.5
79,3.5,1486673911,ns5561,netflix,3.5
79,3.5,1483578266,ns3105,netflix,3.6
79,3.0,1483576565,ns5507,netflix,3.5
79,4.0,1483577990,as9073,amazon,3.6
79,3.0,1487182628,as6508,amazon,3.6
79,1.0,1483666744,as8786,amazon,3.5
79,4.0,1483354958,ns3896,netflix,3.5
79,3.0,1483577326,hs1640,hulu,3.5
79,2.0,1483667284,as124,amazon,3.4
79,4.0,1483354735,hs881,hulu,3.5
79,3.0,1487182543,as4432,amazon,3.5
79,3.5,1483576567,ns6764,netflix,3.5
79,3.0,1483575869,ds1144,disney,3.5
79,3.5,1483403157,ns4296,netflix,3.5
79,3.5,1483577712,ns256,netflix,3.5
79,2.5,1483576609,ns6571,netflix,3.5
79,4.0,1483666643,ns758,netflix,3.6
79,3.5,1483578350,as2475,amazon,3.5
79,2.0,1483355856,ns7281,netflix,3.5
79,3.0,1486673648,as7375,amazon,3.5
79,5.0,1483354369,ns3892,netflix,3.5
79,1.0,1483549714,as3064,amazon,3.5
79,0.5,1483353336,ns7352,netflix,3.5
79,4.0,1483552301,ns3774,netflix,3.5
79,2.0,1485715202,ns2309,netflix,3.6
79,3.0,1485017684,ns2998,netflix,3.6
79,4.0,1483402988,ns6211,netflix,3.6
79,3.5,1483576544,ns5033,netflix,3.5
79,1.5,1483353340,as3053,amazon,3.5
79,3.0,1483403151,ns8666,netflix,3.6
79,3.5,1483577723,as4117,amazon,3.5
79,1.5,1486497414,ns3719,netflix,3.5
79,4.0,1487184153,ns7450,netflix,3.5
79,4.0,1483354454,ns1845,netflix,3.6
79,1.0,1483353340,ns4384,netflix,3.6
79,2.0,1486497418,as958,amazon,3.6
79,4.0,1486674189,as4300,amazon,3.5
79,2.0,1483577448,hs37,hulu,3.5
79,3.5,1483575915,ns5575,netflix,3.5
79,2.0,1486497447,ds40,disney,3.4
79,4.0,1483659265,as9199,amazon,3.5
79,4.0,1483303690,ns6025,netflix,3.5
79,1.5,1483353336,ns4920,netflix,3.5
79,3.0,1485715707,ns8405,netflix,3.5
79,2.5,1483287447,ns2274,netflix,3.5
79,2.5,1483353363,hs2966,hulu,3.6
79,4.0,1483354450,as6524,amazon,3.5
79,1.0,1486497411,ns3749,netflix,3.6
79,4.5,1483578056,ns4562,netflix,3.5
79,1.5,1483353336,ns1847,netflix,3.6
79,5.0,1483286200,as2563,amazon,3.5
79,3.0,1483303697,ns4752,netflix,3.5
79,1.5,1483355763,ns184,netflix,3.5
79,4.0,1483659222,as4589,amazon,3.7
79,3.5,1486673193,hs1564,hulu,3.5
79,3.5,1483552841,ns2438,netflix,3.6
79,4.0,1483354337,ns196,netflix,3.6
79,2.0,1486317566,ds641,disney,3.5
79,2.0,1483356078,ds1344,disney,3.4
79,3.5,1487182506,ns6691,netflix,3.5
79,3.0,1483403217,as2523,amazon,3.5
79,2.5,1483552601,as6787,amazon,3.5
